Os.Willowe,50.072607,20.053987
Os.Zgody,50.076724,20.031166
Os.Zielone,50.079509,20.045975
Os.Złotego Wieku,50.093811,20.004848
Os. Mistrzejowice Nowe,50.09492,20.02124
Owczary,50.173819,19.913663
Owczary Długa,50.17195,19.92038
Owczary Gajowa,50.16896,19.92481
Owczary Górna,50.16204,19.92335
Owczary I,50.177392,19.908084
Pachońskiego,50.094141,19.924757
Panieńskich Skał,50.068819,19.862980
Park Decjusza,50.067166,19.869074
Park Jordana,50.060417,19.916324
Park "Skały Twardowskiego",50.0406,19.89727
Park Wodny,50.089791,19.979560
Pasternik,50.098477,19.868130
Pasternik Cmentarz,50.095504,19.873194
Petöfiego,50.09466,20.03631
Petrażyckiego,49.980757,19.873495
Pędzichów,50.069535,19.937653
Pękowice,50.124760,19.901390
Piaski Nowe,50.015130,19.972329
Piaski Wielkie,50.005946,19.983272
Piasna Górka,49.931776,19.974431
Piasta Kołodzieja,50.098374,20.013291
Piaszczysta,50.09638,19.9325
Piekary,50.023485,19.795732
Piekary Górne,50.018025,19.786849
Piekary I,50.029853,19.808392
Piekary II,50.029137,19.801225
Piekary III,50.016205,19.775176
Piekary Pałac,50.019542,19.793457
Piekary Sklep,50.026407,19.797534
Pielgrzymowice,50.143796,20.053825
Pielgrzymowice I,50.143796,20.053825
Pielgrzymowice II,50.154356,20.036487
Pilotów,50.078625,19.971202
Pisary,50.138707,19.693250
Pisary Dwór,50.130537,19.692134
Pisary Kiosk,50.127126,19.693851
Pisary Mleczarnia,50.124760,19.701919
Pisary Skrzyżowanie,50.123164,19.681062
Plac Bohaterów Getta,50.046212,19.955163
Plac Centralny,50.072097,20.037431
Plac Inwalidów,50.069095,19.926495
Plac Wolnica,50.048679,19.943404
Plac Wszystkich Świętych,50.059101,19.937646
Pleszowska,50.091732,19.935636
Pleszów,50.072634,20.117704
Płaszów Szkoła,50.036965,19.992370
Płk. Dąbka,50.03616,20.00696
Poczta Główna,50.059783,19.942245
Podgaje,49.986165,19.904308
Podgórki Skawińskie,49.996594,19.818992
Podgórki Tynieckie,50.006939,19.842810
Podkamycze,50.091291,19.830193
Podłęże Balachówka,50.011034,20.152466
Podłęże Centrum,50.014109,20.170340
Podłęże Przedszkole,50.013447,20.162701
Podłęże Straż,50.013530,20.164761
Podskale,50.132023,19.919242
Podstawie,50.069012,20.166778
Podwierzbie,50.047494,20.060520
Pod Fortem,49.998526,19.897828
Pod Lipą,49.975306,19.986555
Polana Żywiecka,50.010876,19.908750
Polanka Hallera Dwór,49.937245,19.763975
Polanowice,50.198165,20.091253
Polanowice Kolonia,50.193110,20.091982
Politechnika,50.070953,19.945101
Popielidów,50.099330,20.019664
Poronińska,49.986828,19.918255
Powstańców,50.093356,19.963960
Powstańców Garaże,50.094981,19.967651
Powstańców Wielkopolskich,50.041376,19.961471
Półłanki,50.028199,20.039319
Praska,50.049602,19.920079
Prądnicka,50.080607,19.937567
Prądnik Biały,50.096178,19.931774
Prądnik Biały Zachód,50.093522,19.922686
Prądnik Czerwony,50.096536,19.974271
Prokocim,50.017863,19.990573
Prokocim Cmentarz,50.021803,20.007433
Prokocim Rynek,50.023760,19.996533
Prokocim Szpital,50.014109,19.999408
Prokocim UJ,50.009766,19.992113
Prosta,50.025125,19.992585
Prusy,50.110120,20.081419
Prusy Szkoła,50.113478,20.084724
Prusy WSR,50.118514,20.091676
Pruszyńskiego,50.013751,20.048825
Przeginia Duchowna,50.034319,19.643726
Przeginia Duchowna Bar,50.018604,19.653854
Przeginia Duchowna Centrum,50.020755,19.653768
Przeginia Duchowna Szkoła,50.023016,19.653081
Przeginia Narodowa,50.007628,19.660377
Przeginia Narodowa II,50.012813,19.658317
Przegon,50.056587,19.906196
Przegorzały,50.046626,19.872400
Przegorzały UJ,50.0486,19.86639
Przewóz,50.041817,20.063266
Przybysławice I,50.163539,19.899115
Przybysławice II,50.157628,19.894995
Przybysławice III,50.159470,19.896712
Przybyszewskiego,50.0707,19.89858
Przykopy,50.015268,19.945592
Przylasek Rusiecki,50.046144,20.163817
Przylasek Wyciąski,50.058847,20.176949
Przy Kuźni,50.003987,19.990353
Pszona,50.078211,19.977436
Puszkarska,50.027562,19.948334
Pychowice,50.037765,19.898257
Pytlasińskiego,49.986441,19.940271
Raciborowice,50.117551,20.030822
Raciborowice Centrum,50.121403,20.032453
Raciborowice I,50.118438,20.040077
Raczkiewicza,50.068874,19.836673
Radwanowice I,50.142194,19.707412
Radwanowice II,50.144758,19.706983
Radwanowice Pętla,50.148292,19.708936
Radzikowskiego,50.083058,19.909780
Radzikowskiego Osiedle,50.086288,19.894094
Radziszów,49.903231,19.835643
Radziszów Centrum,49.938875,19.809486
Radziszów Kamionna,49.946387,19.811053
Radziszów Kładka,49.941623,19.807019
Radziszów Leśniczówka,49.916359,19.818542
Radziszów PKP,49.918445,19.808413
Radziszów Podlesie,49.919868,19.821460
Radziszów Podwale,49.927521,19.808135
Radziszów Stare Sanatorium,49.910040,19.826328
Radziszów Włosanka,49.930160,19.820816
Radziszów Zacisze,49.935532,19.809122
Radziszów Zadworze,49.936458,19.815516
Radziszów Zawodzie,49.921595,19.807448
Radziszów Za Mogiłką,49.93844,19.80013
Rajsko,49.987241,19.968724
Rakowicka,50.070854,19.954554
Ratajów Skrzyżowanie,50.229775,20.081983
Ratanice,49.995498,19.656450
Ratanice I,49.997119,19.649348
Rączna Dzikowiec,50.017887,19.746294
Rączna I,50.010386,19.767150
Rączna II,50.004649,19.766807
Rączna Kapliczka,50.015957,19.768867
Rączna Kościół,50.011021,19.756801
Rączna Osiedle,50.001008,19.755392
Rączna Podlas,50.013751,19.745178
Resztówka,50.098339,20.178709
Reymana,50.061602,19.908814
Rodzinna,50.03516,19.8856
Rondo Barei,50.089180,19.973609
Rondo Czyżyńskie,50.073419,20.017518
Rondo Grunwaldzkie,50.047783,19.930744
Rondo Grzegórzeckie,50.057690,19.959068
Rondo Hipokratesa,50.090696,20.021485
Rondo Kocmyrzowskie,50.079671,20.027475
Rondo Matecznego,50.036524,19.940700
Rondo Młyńskie,50.080662,19.973530
Rondo Mogilskie,50.065569,19.959325
Rondo Ofiar Katynia,50.087519,19.891595
Rondo Piastowskie,50.094430,20.011553
Rostworowskiego,50.029774,19.912902
Różyckiego,50.088359,19.912397
Ruczaj,50.026648,19.905456
Rudawa,50.113753,19.710416
Rudawa Bloki,50.126576,19.719128
Rudawa Kościół,50.122944,19.712047
Rudawa Młyn,50.114138,19.701747
Rudawa PKP,50.119282,19.712951
Rudawa Szkoła,50.123443,19.707654
Rusocice I,50.000732,19.593665
Rusocice II,50.005394,19.587829
Rusocice Jałowce,50.056821,19.935228
Rusocice Łęg,49.995381,19.618105
Rusocice Skład,49.999657,19.603353
Rusocice Wieś,50.001277,19.612956
Rusocice Załęg,49.998008,19.616512
Ruszcza,50.088015,20.146307
Ruszcza Cmentarz,50.084821,20.150127
Rybitwy Dom Kultury,50.042588,20.035200
Rybitwy Rozjazd,50.045951,20.044212
Rybitwy Sklep,50.041651,20.030221
Rybna,50.047439,19.647073
Rybna Dolna,50.042154,19.635515
Rybna Dół,50.043746,19.638576
Rybna Granica,50.036139,19.642389
Rybna I,50.051882,19.649654
Rybna II,50.058497,19.654683
Rybna Nowy Świat,50.061724,19.656847
Rybna Ośrodek Zdrowia,50.041100,19.645357
Rybna Zagórze,50.033134,19.636503
Rynek Dębnicki,50.051738,19.926967
Rynek Fałęcki,50.018135,19.923963
Rząska,50.098257,19.838905
Rząska Autostrada,50.105249,19.835429
Rząska Jednostka Wojskowa,50.099826,19.855942
Rząska UR,50.097637,19.848346
Rzebika,50.040438,19.992499
Rzemieślnicza,50.032996,19.938554
Rzepakowa,50.063750,20.152873
Rzepakowa Świetlica,50.05752,20.15863
Rzepichy,50.062153,19.835815
Rzeszotary,49.943487,19.993572
Rzeszotary Górne,49.945655,19.972865
Rzeszotary Panciawa,49.932024,19.994001
Rzeszotary Polanki,49.945116,19.981513
Rzeszotary Szkoła,49.938074,19.973316
Rzeszotary Tempo,49.94129,19.98877
Rzeszotary Trafo,49.939096,19.984474
Rzeszotary Zalesie,49.931499,19.981169
Rzozów Baseny,49.962816,19.806461
Rzozów I,49.958951,19.803199
Rzozów PKP,49.946635,19.803135
Rzozów Skotnica,49.954975,19.800539
Rzozów Szkoła,49.953428,19.795646
Rzozów Zagonnie,49.949176,19.801139
Rżąka,50.006280,20.010883
Salwator,50.052757,19.915037
Sanka Skrzyżowanie,50.065817,19.659423
Sanktuarium Bożego Miłosierdzia,50.022299,19.932804
Saska,50.045124,19.983530
Sidzina,49.988483,19.871606
Sidzina Olszyny,49.983792,19.890575
Sieborowice,50.159772,20.035285
Siejówka,50.056918,20.181884
Sielanka,50.065486,19.876413
Sieroszewskiego,50.06604,20.05113
Siewna,50.098951,19.947343
Siewna Wiadukt,50.095797,19.946437
Sikorki,50.063365,20.021896
Siwka,50.05826,20.01604
Skalna,50.038826,19.830451
Skała Kmity,50.097844,19.804959
Skarżyńskiego,50.084215,19.996447
Skawina,49.968818,19.829377
Skawina 29 Listopada,49.972808,19.834871
Skawina Ajka,49.971839,19.829437
Skawina Centrum Wodne,49.971332,19.825086
Skawina Cmentarz,49.976424,19.831824
Skawina Cmentarz Komunalny,49.968364,19.854569
Skawina Elektrownia,49.972946,19.803500
Skawina Energetyków,49.981767,19.810395
Skawina Koncentraty,49.973968,19.814958
Skawina Kopernika,49.968088,19.844355
Skawina Kopernika I,49.966211,19.849977
Skawina Korabnicka,49.973995,19.845900
Skawina Korabnicka Szkoła,49.974161,19.837317
Skawina Korabniki,49.974589,19.857423
Skawina Nad Potokiem,49.954163,19.815202
Skawina Os. Radziszowskie,49.9603,19.81586
Skawina Piłsudskiego,49.972118,19.797234
Skawina PKP,49.976451,19.821567
Skawina Podbory,49.968517,19.784918
Skawina Podlipki,49.987752,19.843304
Skawina Popiełuszki,49.975002,19.831094
Skawina Radziszowska,49.969261,19.822940
Skawina Robotnicza,49.981436,19.800439
Skawina Rynek,49.975430,19.826159
Skawina Rzepnik,49.982730,19.837296
Skawina Samborek Most,49.988745,19.811611
Skawina Sąd,49.975872,19.816932
Skawina Starostwo Powiatowe,49.971511,19.838047
Skawina Szkoła,49.975706,19.822425
Skawina Tyniecka,49.984827,19.815988
Skawina Tyniecka Osiedle,49.979087,19.819936
Skawina Wojska Polskiego,49.987021,19.813413
Skawina Wyspiańskiego,49.974878,19.853582
Skawina Zachodnia,49.973250,19.808907
Skośna,50.011931,19.899072
Skotniki,50.006635,19.873666
Skotniki Szkoła,50.016343,19.875769
Skrajna,50.092503,19.917182
Skrzeszowice,50.188110,20.143775
Skrzyżowanie do Podchruścia,50.113973,19.871606
Sławka,50.026471,19.959813
Słomczyńskiego,50.098473,19.959041
Słomiana,50.041412,19.924042
Słomniki Kościuszki,50.24418,20.08333
Słomniki Osiedle,50.245119,20.086790
Słomniki Rynek,50.241029,20.082026
Słomniki Zagłoby,50.234826,20.081854
Słona Woda,50.00361,20.00388
Słonecznikowa,50.058736,19.896926
Smardzowice,50.192063,19.853499
Smardzowice IV,50.187965,19.853839
Smoleńskiego,49.981723,19.919972
Smolki,50.041376,19.943146
Soboniowice,49.979818,19.989924
Soboniowice Granica Miasta,49.97294,19.98909
Sodfiny,50.130015,20.137209
Sodfiny Kolonia,50.133123,20.147445
Solvay,50.015957,19.929628
Sołtysowska,50.064301,20.019149
Sołtysowska Osiedle,50.06447,20.01979
Sołtysowska Zakłady,50.0642,20.0142
Spadochroniarzy,50.079946,19.981384
Stachiewicza,50.085371,19.916474
Staniątki Wiadukt,50.016012,20.178666
Stara Wola,50.062511,19.871392
Stare Wiślisko,50.05919,20.05035
Starowiślna,50.056477,19.945335
Stella-Sawickiego,50.074163,20.003528
Stoczniowców,50.048817,19.981727
Stojałowskiego,50.005004,19.955946
Stopień Wodny,50.033327,19.816203
Stradom,50.051765,19.941644
Struga,50.074631,20.046958
Strzelców,50.093301,19.975504
Strzelnica,50.063729,19.884078
Sucha,50.024532,19.942073
Sucharskiego,50.017887,20.044013
Suche Stawy,50.067524,20.058696
Suchy Jar,50.069535,20.108757
Sudolska,50.09192,19.96462
Sulechów,50.120853,20.094552
Sułkowskiego,50.02377,19.9692
Sułków,49.999742,20.113871
Surzyckiego,50.03859,20.00417
Swoszowice,49.989421,19.945292
Swoszowice Autostrada,50.000622,19.941215
Swoszowice Osiedle,49.997946,19.945936
Swoszowice Pawilon,49.994194,19.946107
Swoszowice Poczta,49.990801,19.942417
Swoszowice Sklep,49.992815,19.940228
Szafrańska,50.050356,20.010464
Szczecińska,50.042285,19.991126
Szczegów,49.99319,19.99632
Szczyglice,50.093219,19.804015
Szczyglice Autostrada,50.092888,19.817147
Szczyglice Dom Kultury,50.093879,19.808564
Szczyglice Most,50.087932,19.818863
Szparagowa,50.043360,20.045413
Szpital Narutowicza,50.083582,19.936366
Szpital Rydygiera,50.092482,20.021649
Szpital Żeromskiego,50.066567,20.046025
Szwedzka,50.046529,19.924736
Szyce I,50.151386,19.853153
Szyce II,50.142365,19.863109
Szymańskiego,50.07481,20.13964
Ściejowice,50.005539,19.779059
Ściejowice Granica,50.011269,19.775090
Ściejowice Na Bagnach,50.003518,19.778137
Ślaskiego,50.02604,19.85159
Ślósarczyka,50.009586,20.041701
Świątniki Centrum,49.934041,19.952974
Świątniki Cmentarz,49.934538,19.944605
Świątniki Górne,49.935008,19.962844
Świątniki I,49.942410,19.943704
Świątniki Skrzyżowanie,49.933958,19.967651
Świdzińskiego,50.0105,20.03257
Św. Gertrudy,50.058585,19.940904
Św. Wawrzyńca,50.050470,19.952073
Taklińskiego,49.984289,19.895725
Teatr Bagatela,50.063475,19.932889
Teatr Ludowy,50.081874,20.032753
Teligi,50.016522,20.006704
Tischnera,50.029591,19.945152
Tomaszowice,50.134801,19.836974
Tomaszowice Gliniki,50.13484,19.83125
Tomaszowice I,50.135458,19.846817
Tomaszowice Wedonka,50.132876,19.859354
Tondosa,50.060637,19.893064
Tonie,50.109666,19.885436
Tonie Gliniki,50.116877,19.894373
Tonie Kąty,50.115569,19.900564
Tonie Skrzyżowanie,50.112625,19.898471
Torfowa,50.018163,19.905381
Tor Kajakowy,50.031921,19.828509
Tretówka,49.99051,19.86422
Trojadyn,50.136232,19.870780
Trojadyn Skrzyżowanie,50.138185,19.868001
Trojadyn Szydło,50.125076,19.884846
Trojadyn Trafo,50.128907,19.880715
Trojanowice,50.139670,19.898471
Trojanowice I,50.137992,19.912891
Trojanowice Pętla,50.141320,19.910552
Trojanowice Strugi,50.133646,19.906840
Truskawkowa,50.04766,20.12823
Trzecia Góra,50.110987,19.965848
Tuchowska,50.012822,19.967401
Turowicza,50.019266,19.944155
Tyniec,50.015681,19.809036
Tyniecka Autostrada,50.04766,20.12823
Tyniec Kamieniołom,50.008345,19.814588
Ugorek,50.076724,19.984259
Ujazd Pętla,50.135697,19.821762
Ukraina,49.975927,19.945764
Uniwersytet Ekonomiczny,50.067965,19.952373
Uniwersytet Jagielloński,50.060279,19.931302
Uniwersytet Pedagogiczny,50.074218,19.910337
Uniwersytet Rolniczy,50.083058,19.952502
Urząd Marszałkowski,50.079175,19.921753
Urząd Skarbowy Nowa Huta,50.104251,20.012119
Urzędnicza,50.071904,19.919714
UR Balicka,50.080855,19.862122
Wadowska,50.096440,20.119013
Wadów,50.097156,20.124163
Wadów Działki,50.092833,20.141243
Wadów Glinik,50.09269,20.13318
Wadów Osiedle,50.105276,20.122146
Wadów Os. Kolejowe,50.09703,20.12889
Wadów Szkoła,50.100569,20.125536
Wadów Tunel,50.091402,20.132188
Walcownia,50.089337,20.083308
Wały Wiślane,50.02745,19.84726
Wańkowicza,50.085289,20.051722
Warchałowskiego,49.99023,19.85944
Warszówka,50.171098,19.974474
Wawel,50.054466,19.939670
Ważewskiego,49.98383,19.91284
Weigla,50.01295,20.04304
Wesele,50.079451,19.896411
Węgrzce,50.119972,19.967308
Węgrzce Błonie,50.125530,19.975976
Węgrzce Centrum,50.119972,19.974346
Węgrzce Centrum Medyczne,50.116932,19.967780
Węgrzce Magiczne Wzgórze,50.114028,19.974689
Węgrzce Pętla,50.129712,19.974431
Węgrzce Starostwo Powiatowe,50.115184,19.966793
Węgrzce Sudół,50.107093,19.984817
Węgrzce Sudół I,50.101973,19.974346
Węgrzce Wielkie,50.015047,20.116052
Węgrzce Wielkie II,50.014799,20.105710
Węgrzce Wielkie III,50.015019,20.112104
Węgrzynowice,50.115707,20.153818
Węgrzynowice Centrum,50.110946,20.155577
Węgrzynowice Dół,50.10381,20.14967
Węgrzynowicka,50.09425,20.14705
Wiadukty,50.089130,20.056014
Wieczysta,50.071381,19.983143
Wielicka,50.006870,20.016489
Wielicka Granica Miasta,49.99979,20.02812
Wieliczka,49.986362,20.074489
Wieliczka Cmentarz,49.987376,20.065101
Wieliczka CPN,49.992956,20.043048
Wieliczka Kopalnia Soli,49.984179,20.056942
Wieliczka Kościół,49.988559,20.053836
Wieliczka Niepołomska,49.98658,20.07337
Wieliczka Park,49.98743,20.04928
Wieliczka Rynek,49.984165,20.064682
Wielka Wieś,50.157325,19.842081
Wielkie Drogi,49.959061,19.721189
Wielkie Drogi Ośrodek Zdrowia,49.958868,19.701704
Wielkie Drogi PKP,49.957791,19.711103
Wielkie Drogi Szkoła,49.960607,19.695353
Wielkie Drogi Trzebol,49.960497,19.686384
Więckowice,50.138047,19.769189
Więcławice Stare,50.155648,20.028419
Wiklinowa,50.056164,20.025632
Wiktorowice Centrum,50.137965,20.060606
Wiktorowice Granica,50.142365,20.055728
Wiktorowice Skrzyżowanie,50.131418,20.058674
Wileńska,50.081833,19.954969
Wilga,49.995132,19.930413
Winna Góra,50.082755,19.777407
Winnicka,50.019294,19.873580
Wiślicka,50.087788,20.000562
Witkowice,50.107377,19.942280
Witkowice Nowe,50.104886,19.944477
Witosa,50.012372,19.956150
Wlotowa,50.019487,19.987435
Włosań,49.912918,19.902334
Włosań Kopań,49.923916,19.920144
Włosań Krzyżówka,49.917312,19.912741
Wodociągi,50.041734,19.841008
Wola Batorska Borek,50.053226,20.295825
Wola Batorska Cmentarz,50.052950,20.284366
Wola Batorska Kościół,50.051986,20.272092
Wola Batorska Mikoniowiec,50.052950,20.303335
Wola Batorska Zamoglice,50.057634,20.308570
Wola Batorska Żwirownia,50.053391,20.265827
Wola Bat. Ruskie,50.053887,20.256299
Wola Duchacka,50.020224,19.957092
Wola Luborzycka,50.154617,20.114893
Wola Luborzycka Działki,50.151551,20.114041
Wola Luborzycka Las,50.161174,20.116288
Wola Radziszowska,49.899416,19.755477
Wola Radziszowska Centrum,49.906879,19.786484
Wola Radziszowska Chorzyny,49.903908,19.776248
Wola Radziszowska Lipki,49.908690,19.789123
Wola Radziszowska Łęg,49.912131,19.812443
Wola Radziszowska Mała Ostra Góra,49.907335,19.804658
Wola Radziszowska Most,49.910555,19.796011
Wola Radziszowska Podgaźle,49.909477,19.790899
Wola Zabierzowska,50.065624,20.337924
Wola Zachariaszowska,50.150471,19.931602
Wola Zachariaszowska Kresy,50.1598,19.94056
Wolica,50.063117,20.194244
Wolica Kościół,50.054796,20.202441
Wolica Las,50.056367,20.202269
Wolica Most,50.052289,20.206046
Wolica Sklep,50.055761,20.193128
Wołowice,49.989035,19.727153
Wołowice III,49.989401,19.700492
Wołowice Kapliczka,49.985393,19.727239
Wołowice Niwa,49.989580,19.700471
Wołowice Sklep,49.989476,19.722518
Wołowice Szkoła,49.993587,19.730801
Wrobela,50.047163,20.067644
Wrocławska,50.076889,19.927117
Wrony,49.99543,19.8525
Wróblowice Cmentarz,49.979722,19.954712
Wróblowice Dom Kultury,49.979570,19.948940
Wróblowice Rozwidlenie,49.979791,19.944391
Wróblowice Szkoła,49.984482,19.944477
Wróżenice,50.113698,20.189738
Wróżenice Górka,50.11292,20.18274
Wróżenicka,50.11228,20.17828
Wrząsowice,49.967867,19.952116
Wrząsowice Górka,49.955002,19.944863
Wrząsowice I,49.963368,19.945893
Wrząsowice II,49.959448,19.944949
Wrząsowice III,49.947201,19.946558
Wrząsowice Kowaleca,49.947201,19.946558
Wybickiego,50.083884,19.926903
Wyciąska,50.06962,20.16228
Wyciąże,50.076807,20.153646
Wyciąże Sklep,50.072235,20.158324
Wyciąże Wiadukt,50.079120,20.172829
Wyciąże Zachód,50.06962,20.16228
Wydział Farmaceutyczny UJ,50.011586,19.993357
Wyki,50.092751,19.922289
Wysiołek Luborzycki,50.150836,20.105924
Wysiołek Luborzycki I,50.157201,20.104554
Wysiołek Luborzycki Radwany,50.163209,20.100198
Wysłouchów,50.008042,19.954755
Wysyłek,50.154383,20.036852
Wyźrał,50.016005,19.719128
Wyźrał I,50.031232,19.749823
Wyźrał Szkoła,50.021961,19.728977
Wyźrał Wielka Droga,50.026180,19.738365
Wzgórza Krzesławickie,50.095284,20.065112
Zabawa,49.994225,20.090053
Zabawa I,49.98744,20.076
Zabierzów,50.108909,19.817276
Zabierzów Bocheński Centrum,50.064357,20.322561
Zabierzów Działki,50.109240,19.828004
Zabierzów Gimnazjum,50.117110,19.800238
Zabierzów I,50.115624,19.791870
Zabierzów Młyn,50.119855,19.801622
Zabierzów Ośrodek Zdrowia,50.117165,19.775047
Zabierzów Piaski,50.117000,19.782257
Zabierzów Piekarnia,50.112790,19.804444
Zabierzów PKP,50.117716,19.800624
Zabierzów Sklep,50.110120,19.815216
Zabłocie,50.050346,19.962737
Zabłocie Kościelnickie,50.095129,20.174047
Zachodnia,50.023964,19.910895
Zagacie I,50.004153,19.702144
Zagacie II,49.999401,19.695879
Zagórzyce Dworskie,50.176403,20.039076
Zagórzyce Stare,50.170671,20.035375
Zagrody,49.966432,19.937138
Zajezdnia Bieńczyce,50.091126,20.032753
Zajezdnia Nowa Huta,50.084353,20.065584
Zajezdnia Płaszów,50.03517,20.01166
Zajezdnia Wola Duchacka,50.023733,19.959754
Zakamycze,50.057469,19.829378
Zakępie,50.06798,20.18972
Zakliki,50.083003,19.849762
Zakład Przeróbki,50.073584,20.127038
Zakońce,50.155950,19.935926
Zakrzów,50.010662,20.144977
Zarzecze,50.076847,19.888656
Zaskale,50.046736,19.865040
Zastów,50.121775,20.052130
Zastów Działki,50.131418,20.058674
Zatyka,50.051793,20.015759
Zawierzbie,49.980729,19.747120
Zawiła,50.006428,19.900381
Zawiła Cmentarz,50.009345,19.914103
Zawiszy,49.999601,19.912290
Zbydniowice,49.972670,19.947223
Zbydniowice Szkoła,49.973512,19.961364
Zdrojowa,49.992815,19.936216
Zdrowa,50.088376,19.938533
Zelczyna I,49.962506,19.758503
Zelczyna Sklep,49.960552,19.748218
Zelczyna Szkoła,49.959862,19.747066
Zelków,50.163539,19.811697
Zelków I,50.162329,19.803371
Zelków II,50.161494,19.800469
Zelków Staw,50.159621,19.796020
Zelków Wola,50.153991,19.799519
Zesławice,50.106313,20.043742
Zesławice Ogródki Działkowe,50.10565,20.04967
Zielińskiego,50.047466,19.913663
Zielona,50.128006,19.804143
Zielona Mała,50.131995,19.791698
Zielonki Rozjazd,50.129492,19.916882
Zielonki Skrzyżowanie,50.107967,19.924285
Zielonki Transformator,50.123714,19.920315
Zielonki UG,50.118197,19.921023
Zielony Dół,50.066753,19.855170
Złocieniowa,50.01633,20.05067
Złocień,50.021886,20.051317
ZOO,50.054906,19.855384
Żelazowskiego,49.98841,20.00022
Żerkowice Kolonia,50.186173,19.943726
Żerkowice Skrzyżowanie,50.191627,19.941000
Żeromskiego,50.078817,20.039663
Żwirownia,50.054290,20.161368
Żywiecka,50.015598,19.919435
Żyzna,49.982744,19.884138
